column	public.lios_adaptive_decisions.game_mode	aece8350a8b3c90280444def5569dcb8
column	public.lios_adaptive_decisions.id	44fdfba33b133fb478c0a6a4537280fa
column	public.lios_adaptive_decisions.inputs	a50860eb0f055dc2fa3fabb9b451f814
column	public.lios_adaptive_decisions.invariants_applied	1b3c59271badf874b699542cdef4b0b3
column	public.lios_adaptive_decisions.made_at	a1fe20d662ee94f7b7a879302be68de1
column	public.lios_adaptive_decisions.next_item	88ea70d90a3b9ebb94fd04aa0a6936ec
column	public.lios_adaptive_decisions.p_expected	8e15b7485a4c88cef1438163da295d7b
column	public.lios_adaptive_decisions.reasoning	09f53b3776fb27c6af51c5a8bad44713
column	public.lios_adaptive_decisions.recovery_step	3810fb3d266029f76648077511e8b06d
column	public.lios_adaptive_decisions.regime	05a175c5ec2b4c5d1fafe277ad00a93e
column	public.lios_adaptive_decisions.reward_intensity	657cdf0dbc47bd057ca8a4fbbffe90ab
column	public.lios_adaptive_decisions.scaffold_level	ffc7a1b3be71152700b8348ddacf8824
column	public.lios_adaptive_decisions.session_id	7584c4020425757cec954ee6046f1ce3
column	public.lios_adaptive_decisions.suggest_break	dc31f5f76801130f230efdd971eeb168
column	public.lios_adaptive_decisions.tenant_id	14aae22af97a08725a5f75083ccf967e
column	public.lios_anomaly_fact.baseline_mean	f43844759679deabeebf45a5d29d735d
column	public.lios_anomaly_fact.baseline_sd	4fc5b91c92ddc52f39cd67570b031a2d
column	public.lios_anomaly_fact.context	2ef8034920369f6f98e1a789297f4e19
column	public.lios_anomaly_fact.current_value	fb78925d4006669ddcad22844c040c2e
column	public.lios_anomaly_fact.detected_at	a1fe20d662ee94f7b7a879302be68de1
column	public.lios_anomaly_fact.id	44fdfba33b133fb478c0a6a4537280fa
column	public.lios_anomaly_fact.metric	3d2138225861acab061090c9621436a5
column	public.lios_anomaly_fact.reason	c524ec2ab4111a0987915658c4265350
column	public.lios_anomaly_fact.severity	68be8283fcfbf886105354f821cb820c
column	public.lios_anomaly_fact.tenant_id	b9e15a2b3087a849128a01b46330dc3d
column	public.lios_anomaly_fact.z_score	5c38fc85ce67c799df99d61966011dd0
column	public.lios_pipeline_runs.anomaly_by_metric	59bb854f0b435d50793d30b086adc2b1
column	public.lios_pipeline_runs.anomaly_detected	4cc70c5ff2bc7b7b9051e9fda8423fe5
column	public.lios_pipeline_runs.duration_ms	d3510e2f4fbe5a9293d34e58fb6ed364
column	public.lios_pipeline_runs.elo_distinct_items	b4282112adc53fd5097386f4779fe27c
column	public.lios_pipeline_runs.elo_distinct_learners	b17eed2661845a51409628076d9682ad
